source,split,view,image_path,image_w,image_h
uc3m,train,,data_raw/uc3m/train/00387.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00388.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00389.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00391.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00392.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00394.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00395.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00396.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00397.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00398.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00399.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00400.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00401.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00402.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00403.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00404.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00406.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00408.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00409.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00410.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00411.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00412.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00413.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00415.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00416.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00417.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00418.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00419.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00422.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00423.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00424.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00425.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00426.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00427.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00428.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00429.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00430.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00431.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00432.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00433.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00434.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00435.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00436.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00437.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00438.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00439.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00442.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00443.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00444.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00446.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00448.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00449.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00450.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00451.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00452.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00453.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00454.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00455.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00456.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00457.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00458.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00459.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00460.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00461.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00462.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00463.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00464.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00465.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00466.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00467.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00468.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00469.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00470.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00471.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00472.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00473.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00474.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00475.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00476.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00477.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00480.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00481.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00482.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00483.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00484.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00485.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00486.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00487.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00488.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00489.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00490.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00491.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00492.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00493.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00494.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00496.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00497.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00498.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00499.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00500.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00501.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00502.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00503.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00504.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00506.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00507.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00508.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00512.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00514.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00515.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00516.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00517.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00518.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00519.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00520.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00521.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00522.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00524.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00525.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00526.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00527.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00528.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00529.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00530.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00532.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00534.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00535.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00536.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00537.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00538.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00539.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00540.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00541.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00542.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00543.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00544.jpg,6960,4640
uc3m,train,,data_raw/uc3m/train/00545.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00546.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00547.jpg,4624,3472
uc3m,train,,data_raw/uc3m/train/00548.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00549.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00550.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00551.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00552.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00554.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00556.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00557.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00558.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00559.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00561.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00562.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00563.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00564.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00565.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00566.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00567.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00568.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00569.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00570.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00571.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00572.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00574.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00575.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00576.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00579.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00580.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00581.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00582.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00583.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00584.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00585.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00586.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00587.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00590.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00592.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00593.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00594.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00595.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00596.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00597.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00598.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00599.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00600.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00601.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00602.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00603.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00604.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00605.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00607.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00608.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00609.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00610.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00612.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00613.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00614.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00616.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00618.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00619.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00620.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00621.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00622.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00623.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00625.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00626.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00627.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00628.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00629.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00630.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00631.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00632.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00633.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00634.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00635.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00636.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00637.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00638.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00639.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00640.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00641.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00642.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00643.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00645.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00646.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00647.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00648.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00649.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00651.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00652.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00653.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00655.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00657.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00658.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00659.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00660.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00661.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00663.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00664.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00665.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00666.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00667.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00670.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00671.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00672.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00673.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00674.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00675.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00676.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00677.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00678.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00679.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00680.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00681.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00682.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00683.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00684.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00685.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00686.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00687.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00689.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00690.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00691.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00692.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00693.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00695.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00696.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00697.jpg,6944,9248
uc3m,train,,data_raw/uc3m/train/00699.jpg,2016,4480
uc3m,train,,data_raw/uc3m/train/00700.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00701.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00702.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00703.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00704.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00705.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00706.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00707.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00708.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00709.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00710.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00711.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00712.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00713.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00714.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00715.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00718.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00719.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00720.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00721.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00723.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00724.jpg,9248,6944
uc3m,train,,data_raw/uc3m/train/00725.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00727.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00728.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00729.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00730.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00731.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00732.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00733.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00734.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00735.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00736.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00737.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00738.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00739.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00740.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00743.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00744.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00745.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00746.jpg,4480,2016
uc3m,train,,data_raw/uc3m/train/00747.jpg,2016,4480
uc3m,train,,data_raw/uc3m/train/00748.jpg,2016,4480
uc3m,train,,data_raw/uc3m/train/00749.jpg,6944,9248
uc3m,train,,data_raw/uc3m/train/00750.jpg,6944,9248
uc3m,train,,data_raw/uc3m/train/00752.jpg,6944,9248
uc3m,train,,data_raw/uc3m/train/00753.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00754.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00755.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00757.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00758.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00759.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00760.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00761.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00764.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00766.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00767.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00768.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00769.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00770.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00772.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00773.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00774.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00775.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00777.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00778.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00779.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00780.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00781.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00782.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00783.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00784.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00785.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00787.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00788.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00789.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00790.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00791.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00792.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00793.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00794.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00795.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00796.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00797.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00800.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00801.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00802.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00803.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00805.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00807.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00809.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00810.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00811.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00812.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00815.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00819.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00820.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00821.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00822.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00823.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00824.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00825.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00826.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00827.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00828.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00829.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00830.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00832.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00833.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00835.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00837.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00838.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00840.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00843.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00845.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00846.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00847.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00849.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00850.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00851.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00852.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00853.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00854.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00856.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00858.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00859.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00860.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00861.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00862.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00864.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00865.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00866.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00868.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00869.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00870.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00872.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00874.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00876.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00877.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00878.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00880.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00881.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00882.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00884.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00885.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00887.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00888.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00889.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00890.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00891.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00892.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00893.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00894.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00895.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00896.jpg,5184,3888
uc3m,train,,data_raw/uc3m/train/00900.jpg,5184,3888
