image_path,group_id,project_split
data_raw/uc3m/test/01465.jpg,g_4ec2f2e0a15ba086,train
data_raw/uc3m/test/01466.jpg,g_74a231c37af88982,validation
data_raw/uc3m/test/01477.jpg,g_32881211d72a7ebc,validation
data_raw/uc3m/test/01487.jpg,g_975a16bc12ffd1f2,test
data_raw/uc3m/test/01489.jpg,g_d6881f77d009cf84,train
data_raw/uc3m/test/01494.jpg,g_32017e2589cd5f7f,train
data_raw/uc3m/test/01495.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01500.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01508.jpg,g_7d1adb4d8037d4f7,train
data_raw/uc3m/test/01512.jpg,g_cab25b4e111ee229,train
data_raw/uc3m/test/01513.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01515.jpg,g_cb5cb2a043c266fc,train
data_raw/uc3m/test/01517.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01518.jpg,g_cc408f4ec184e05f,test
data_raw/uc3m/test/01519.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01520.jpg,g_ce099ba3552fdedd,validation
data_raw/uc3m/test/01523.jpg,g_07013c75bd4b0cab,test
data_raw/uc3m/test/01525.jpg,g_dd36d2a1a38ff1b4,train
data_raw/uc3m/test/01528.jpg,g_a57cf5b82b377ad7,test
data_raw/uc3m/test/01529.jpg,g_2bcb19c0a4ddcfce,test
data_raw/uc3m/test/01531.jpg,g_f63e6c473156bdf4,train
data_raw/uc3m/test/01533.jpg,g_eeceaea1c9702635,test
data_raw/uc3m/test/01544.jpg,g_dbedc707a2e3b85e,train
data_raw/uc3m/test/01546.jpg,g_0d8b69c521cb3b8a,validation
data_raw/uc3m/test/01547.jpg,g_0d8b69c521cb3b8a,validation
data_raw/uc3m/test/01560.jpg,g_4559da49cf121efd,test
data_raw/uc3m/test/01563.jpg,g_506d0aeb1b325363,test
data_raw/uc3m/test/01565.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01566.jpg,g_2634685611d05954,train
data_raw/uc3m/test/01567.jpg,g_500866df4215b104,test
data_raw/uc3m/test/01569.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01574.jpg,g_b7fe7d65df7eb34f,train
data_raw/uc3m/test/01576.jpg,g_1756d76d4ebcce0a,train
data_raw/uc3m/test/01582.jpg,g_32017e2589cd5f7f,train
data_raw/uc3m/test/01585.jpg,g_0b6c514e23ea167a,validation
data_raw/uc3m/test/01595.jpg,g_f8086cf86b742658,train
data_raw/uc3m/test/01596.jpg,g_f8086cf86b742658,train
data_raw/uc3m/test/01597.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01598.jpg,g_8bfb39db8ad9b040,test
data_raw/uc3m/test/01607.jpg,g_e3ab37fbb1270762,train
data_raw/uc3m/test/01621.jpg,g_870040c2bef5fb6f,validation
data_raw/uc3m/test/01626.jpg,g_e8a4da810cc9899a,train
data_raw/uc3m/test/01629.jpg,g_9ca82643dd52eb4b,train
data_raw/uc3m/test/01638.jpg,g_7bef83b0b269d2ec,train
data_raw/uc3m/test/01641.jpg,g_6216c2585bc8a19d,validation
data_raw/uc3m/test/01646.jpg,g_bd9ecd877d27579d,test
data_raw/uc3m/test/01648.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01651.jpg,g_2bdfda99c452d370,train
data_raw/uc3m/test/01653.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01658.jpg,g_b5731532f5efdb3a,train
data_raw/uc3m/test/01662.jpg,g_56800da2eb45d829,validation
data_raw/uc3m/test/01665.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01667.jpg,g_fb4d197f47154192,test
data_raw/uc3m/test/01669.jpg,g_92c99f387835d2f6,train
data_raw/uc3m/test/01678.jpg,g_735c1e1fbf2b9879,train
data_raw/uc3m/test/01680.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01684.jpg,g_a0bfaa86e36ec071,train
data_raw/uc3m/test/01685.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01687.jpg,g_159310b99c126c3d,train
data_raw/uc3m/test/01688.jpg,g_85077b68e980b7d7,test
data_raw/uc3m/test/01692.jpg,g_e1dabee11fbe29a9,validation
data_raw/uc3m/test/01707.jpg,g_e53f05e5632e74e0,test
data_raw/uc3m/test/01709.jpg,g_eadd5effbce92b17,validation
data_raw/uc3m/test/01710.jpg,g_cb75c3b2c8006823,test
data_raw/uc3m/test/01718.jpg,g_1580c0403da19b96,train
data_raw/uc3m/test/01719.jpg,g_e3988ff80f746a5c,test
data_raw/uc3m/test/01720.jpg,g_8b2ab0899c9deb0c,validation
data_raw/uc3m/test/01736.jpg,g_2bdfda99c452d370,train
data_raw/uc3m/test/01740.jpg,g_ab0c8b29908a771e,train
data_raw/uc3m/test/01744.jpg,g_7351fdc7bcb09aaa,validation
data_raw/uc3m/test/01748.jpg,g_2d2ad90e5c5e63aa,train
data_raw/uc3m/test/01761.jpg,g_f8086cf86b742658,train
data_raw/uc3m/test/01769.jpg,g_d36461c39e8d645e,validation
data_raw/uc3m/test/01772.jpg,g_f18c4493950f2c3c,train
data_raw/uc3m/test/01782.jpg,g_2b214e141e54dd43,test
data_raw/uc3m/test/01783.jpg,g_107ab420bd194b53,test
data_raw/uc3m/test/01787.jpg,g_49cd9b369c562a62,validation
data_raw/uc3m/test/01792.jpg,g_1c9a15a948802e1e,test
data_raw/uc3m/test/01796.jpg,g_8084bc772912575f,train
data_raw/uc3m/test/01803.jpg,g_7439df94808ac191,train
data_raw/uc3m/test/01809.jpg,g_6794dbde95084d24,train
data_raw/uc3m/test/01817.jpg,g_d2bb0a55c5a6fddc,train
data_raw/uc3m/test/01821.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01829.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01831.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01832.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01841.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01843.jpg,g_230e2a4e8128540f,train
data_raw/uc3m/test/01844.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01849.jpg,g_f0e963fe06316b84,train
data_raw/uc3m/test/01856.jpg,g_5afe46c1e616f0a8,train
data_raw/uc3m/test/01858.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01862.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01864.jpg,g_9b5e8d74b66143de,train
data_raw/uc3m/test/01865.jpg,g_824e8d1da73f8c7b,validation
data_raw/uc3m/test/01867.jpg,g_f2e2ba4d588a21a4,train
data_raw/uc3m/test/01871.jpg,g_c6eb68f2e3a4795d,validation
data_raw/uc3m/test/01876.jpg,g_764ed668d36a5e6f,train
data_raw/uc3m/test/01883.jpg,g_96d5511f252c27bb,validation
data_raw/uc3m/test/01892.jpg,g_fe6bdfec9690d193,test
data_raw/uc3m/test/01896.jpg,g_ae84da237b06f063,train
data_raw/uc3m/test/01898.jpg,g_fa3970479cb91da7,train
data_raw/uc3m/test/01902.jpg,g_3f4428c2998c91e4,train
data_raw/uc3m/test/01903.jpg,g_9a386ad4d93814b6,train
data_raw/uc3m/test/01910.jpg,g_7f4ed6de8ae25ec9,train
data_raw/uc3m/test/01921.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/test/01924.jpg,g_9d3a89f9d3dd0619,train
data_raw/uc3m/test/01932.jpg,g_580a191b79148bd2,train
data_raw/uc3m/test/01941.jpg,g_339ae7b778813502,validation
data_raw/uc3m/test/01942.jpg,g_2bca3ae7aa74ce8f,train
data_raw/uc3m/test/01945.jpg,g_5a3283d470391190,train
data_raw/uc3m/test/01950.jpg,g_f73a8097b970d8d9,test
data_raw/uc3m/test/01963.jpg,g_273028a430aea586,train
data_raw/uc3m/test/01969.jpg,g_f408f51e22fd265d,train
data_raw/uc3m/test/01974.jpg,g_4f600c0d29da140f,train
data_raw/uc3m/train/00001.jpg,g_b27b7689229a8574,train
data_raw/uc3m/train/00002.jpg,g_837c240d2e0bdf13,test
data_raw/uc3m/train/00003.jpg,g_e0dc0898b6a91858,train
data_raw/uc3m/train/00004.jpg,g_e0dc0898b6a91858,train
data_raw/uc3m/train/00005.jpg,g_e0dc0898b6a91858,train
data_raw/uc3m/train/00006.jpg,g_bd4d825953b82caa,train
data_raw/uc3m/train/00007.jpg,g_bd4d825953b82caa,train
data_raw/uc3m/train/00008.jpg,g_bd4d825953b82caa,train
data_raw/uc3m/train/00009.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00010.jpg,g_d6d42f59eb4715c0,train
data_raw/uc3m/train/00011.jpg,g_bc1b11b3b287b8eb,test
data_raw/uc3m/train/00012.jpg,g_cea4014b16fbb0c3,train
data_raw/uc3m/train/00013.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00017.jpg,g_020d17ea7cf8f48d,validation
data_raw/uc3m/train/00018.jpg,g_c410fcadb127ec09,train
data_raw/uc3m/train/00019.jpg,g_a8edc773fa122aaf,train
data_raw/uc3m/train/00020.jpg,g_68a67c8573f3bcba,train
data_raw/uc3m/train/00021.jpg,g_ea2f4fcb5ac7a317,train
data_raw/uc3m/train/00023.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00025.jpg,g_f63e6c473156bdf4,train
data_raw/uc3m/train/00026.jpg,g_f63e6c473156bdf4,train
data_raw/uc3m/train/00027.jpg,g_8bdd3db6525857fd,train
data_raw/uc3m/train/00028.jpg,g_77fc11c1fd94a751,train
data_raw/uc3m/train/00029.jpg,g_fa3970479cb91da7,train
data_raw/uc3m/train/00030.jpg,g_fa3970479cb91da7,train
data_raw/uc3m/train/00031.jpg,g_580a191b79148bd2,train
data_raw/uc3m/train/00032.jpg,g_580a191b79148bd2,train
data_raw/uc3m/train/00033.jpg,g_d3be2697ddbb48e0,train
data_raw/uc3m/train/00034.jpg,g_83271f571e22f57d,train
data_raw/uc3m/train/00036.jpg,g_63a2ac7730359ef0,validation
data_raw/uc3m/train/00040.jpg,g_38fd978aecd06c74,test
data_raw/uc3m/train/00041.jpg,g_239f6d7028377f8d,test
data_raw/uc3m/train/00042.jpg,g_9ac94bd3810a499f,train
data_raw/uc3m/train/00043.jpg,g_b9aa2582ead1fb65,train
data_raw/uc3m/train/00044.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00045.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00046.jpg,g_a01728336a6c913f,test
data_raw/uc3m/train/00047.jpg,g_aa8e09e16c910d14,train
data_raw/uc3m/train/00048.jpg,g_eede96e0e9ee6416,test
data_raw/uc3m/train/00049.jpg,g_83ae8f5ba117fee3,train
data_raw/uc3m/train/00050.jpg,g_0f438c3ccd3331a9,train
data_raw/uc3m/train/00051.jpg,g_980a3a82732d38f0,train
data_raw/uc3m/train/00052.jpg,g_bd4d825953b82caa,train
data_raw/uc3m/train/00053.jpg,g_b9aa2582ead1fb65,train
data_raw/uc3m/train/00054.jpg,g_2e386f7f61387ebb,train
data_raw/uc3m/train/00055.jpg,g_2d2ad90e5c5e63aa,train
data_raw/uc3m/train/00056.jpg,g_0fef6a991fc155a0,train
data_raw/uc3m/train/00057.jpg,g_e15a37e33d24ea49,train
data_raw/uc3m/train/00058.jpg,g_abdb3f0d916a5dc8,train
data_raw/uc3m/train/00059.jpg,g_bcdd2b882f1bef65,test
data_raw/uc3m/train/00060.jpg,g_abdb3f0d916a5dc8,train
data_raw/uc3m/train/00061.jpg,g_53a934b4148ac664,test
data_raw/uc3m/train/00062.jpg,g_2f4e2c350c05f648,validation
data_raw/uc3m/train/00063.jpg,g_8eda002594ad8855,validation
data_raw/uc3m/train/00064.jpg,g_228cfa24af9d2d24,train
data_raw/uc3m/train/00065.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00066.jpg,g_c511be1428990da6,validation
data_raw/uc3m/train/00067.jpg,g_6f8296084ba708f1,test
data_raw/uc3m/train/00068.jpg,g_f0a1b24152ea8cd7,train
data_raw/uc3m/train/00069.jpg,g_6390ec33ba7bae1f,train
data_raw/uc3m/train/00070.jpg,g_a1dda0bc28e15ced,validation
data_raw/uc3m/train/00071.jpg,g_9fdc2d74cf1349ae,test
data_raw/uc3m/train/00072.jpg,g_9b8f250fc5a51ad4,train
data_raw/uc3m/train/00073.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00074.jpg,g_6bd82f2a36d69109,test
data_raw/uc3m/train/00078.jpg,g_039542272b8eb35d,validation
data_raw/uc3m/train/00079.jpg,g_66ae57a29dc4b138,train
data_raw/uc3m/train/00080.jpg,g_96f2cd0bc6e8925a,test
data_raw/uc3m/train/00081.jpg,g_09a89a78e67328ba,train
data_raw/uc3m/train/00082.jpg,g_a36330f1784654ef,train
data_raw/uc3m/train/00083.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00084.jpg,g_b9aa2582ead1fb65,train
data_raw/uc3m/train/00085.jpg,g_fa37d6399b69003b,train
data_raw/uc3m/train/00086.jpg,g_1f68e64850f17025,train
data_raw/uc3m/train/00087.jpg,g_1f68e64850f17025,train
data_raw/uc3m/train/00088.jpg,g_dd36d2a1a38ff1b4,train
data_raw/uc3m/train/00089.jpg,g_b02ef052b856f8f8,validation
data_raw/uc3m/train/00090.jpg,g_e466d30bf0fe87b0,test
data_raw/uc3m/train/00092.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00094.jpg,g_ea312cbbee768403,validation
data_raw/uc3m/train/00095.jpg,g_19d81d8ab0c6f565,validation
data_raw/uc3m/train/00096.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00097.jpg,g_a36330f1784654ef,train
data_raw/uc3m/train/00098.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00099.jpg,g_2ab40ee676bfda1a,test
data_raw/uc3m/train/00100.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00101.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00102.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00105.jpg,g_26f8c0b723fd70c9,validation
data_raw/uc3m/train/00106.jpg,g_27ad1ef8e658845d,test
data_raw/uc3m/train/00107.jpg,g_372eaa5fb5c1f0ea,validation
data_raw/uc3m/train/00108.jpg,g_aff613700777acde,test
data_raw/uc3m/train/00109.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00110.jpg,g_934112e6329f7ede,test
data_raw/uc3m/train/00111.jpg,g_a36330f1784654ef,train
data_raw/uc3m/train/00112.jpg,g_a36330f1784654ef,train
data_raw/uc3m/train/00113.jpg,g_a36330f1784654ef,train
data_raw/uc3m/train/00114.jpg,g_a36330f1784654ef,train
data_raw/uc3m/train/00115.jpg,g_e348b726ab91470f,train
data_raw/uc3m/train/00116.jpg,g_ef5d111facb0cb8d,train
data_raw/uc3m/train/00117.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00118.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00119.jpg,g_a4f33145259a0acd,test
data_raw/uc3m/train/00121.jpg,g_7103af41311fa289,train
data_raw/uc3m/train/00124.jpg,g_580a191b79148bd2,train
data_raw/uc3m/train/00125.jpg,g_84f824f3a2c04da2,train
data_raw/uc3m/train/00126.jpg,g_b9ed5f5d7f8c7642,train
data_raw/uc3m/train/00127.jpg,g_a36330f1784654ef,train
data_raw/uc3m/train/00128.jpg,g_2d6bb5a19ee774e9,train
data_raw/uc3m/train/00130.jpg,g_1f68e64850f17025,train
data_raw/uc3m/train/00131.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00134.jpg,g_d2b5087aa348ee90,train
data_raw/uc3m/train/00135.jpg,g_c34c9bd7e19de78a,train
data_raw/uc3m/train/00136.jpg,g_fda7c4ac9a53c5ca,train
data_raw/uc3m/train/00137.jpg,g_fda7c4ac9a53c5ca,train
data_raw/uc3m/train/00138.jpg,g_fda7c4ac9a53c5ca,train
data_raw/uc3m/train/00140.jpg,g_65254900363ea2b6,train
data_raw/uc3m/train/00141.jpg,g_5ec85e7b9964141c,test
data_raw/uc3m/train/00142.jpg,g_8c03d9f0009c006c,train
data_raw/uc3m/train/00143.jpg,g_27033397c738a48f,validation
data_raw/uc3m/train/00144.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00145.jpg,g_3d25c5606232d0fd,test
data_raw/uc3m/train/00146.jpg,g_f2fe842f5854269d,validation
data_raw/uc3m/train/00147.jpg,g_f8086cf86b742658,train
data_raw/uc3m/train/00148.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00150.jpg,g_26eb06d13e05074d,validation
data_raw/uc3m/train/00152.jpg,g_1f0d87e61ba9cbc0,train
data_raw/uc3m/train/00154.jpg,g_1f0d87e61ba9cbc0,train
data_raw/uc3m/train/00156.jpg,g_cd6c0432ba3fba78,train
data_raw/uc3m/train/00157.jpg,g_3524d75100b14cc6,validation
data_raw/uc3m/train/00158.jpg,g_a1b85973d2c2bd1f,test
data_raw/uc3m/train/00160.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00161.jpg,g_670088a6521a8dd5,train
data_raw/uc3m/train/00162.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00163.jpg,g_214203642eceef1d,train
data_raw/uc3m/train/00164.jpg,g_49bd858aca235d6b,train
data_raw/uc3m/train/00165.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00167.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00168.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00170.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00171.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00172.jpg,g_ed83182c92c206b3,test
data_raw/uc3m/train/00174.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00175.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00176.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00177.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00178.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00179.jpg,g_d6d42f59eb4715c0,train
data_raw/uc3m/train/00182.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00183.jpg,g_2dceb6a1e3e65c89,train
data_raw/uc3m/train/00184.jpg,g_0b26d05c94680e1b,validation
data_raw/uc3m/train/00185.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00189.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00190.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00191.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00192.jpg,g_13acec68d6e63d41,validation
data_raw/uc3m/train/00193.jpg,g_142bb918a4d7df43,train
data_raw/uc3m/train/00194.jpg,g_86fc2fa1becebb71,validation
data_raw/uc3m/train/00195.jpg,g_e1ff61595883dda9,train
data_raw/uc3m/train/00196.jpg,g_d63153a3c888b893,train
data_raw/uc3m/train/00197.jpg,g_0aee3a0464839552,train
data_raw/uc3m/train/00198.jpg,g_0aee3a0464839552,train
data_raw/uc3m/train/00199.jpg,g_3a8729692c21afec,train
data_raw/uc3m/train/00200.jpg,g_cecb595b71c934d4,train
data_raw/uc3m/train/00202.jpg,g_e697f073b7b1bee1,train
data_raw/uc3m/train/00203.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00205.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00206.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00208.jpg,g_1b52b914a0e490b3,train
data_raw/uc3m/train/00209.jpg,g_1756d76d4ebcce0a,train
data_raw/uc3m/train/00210.jpg,g_2f9ae78dd05b5f16,train
data_raw/uc3m/train/00212.jpg,g_19b45ba50f0778fd,validation
data_raw/uc3m/train/00213.jpg,g_ef5d111facb0cb8d,train
data_raw/uc3m/train/00214.jpg,g_f532261e67360029,validation
data_raw/uc3m/train/00216.jpg,g_557da73051864ee4,train
data_raw/uc3m/train/00219.jpg,g_920eedc528fbe3a4,train
data_raw/uc3m/train/00221.jpg,g_ef5d111facb0cb8d,train
data_raw/uc3m/train/00222.jpg,g_e239d4428afd017a,validation
data_raw/uc3m/train/00224.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00225.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00226.jpg,g_d3eeded39605c886,test
data_raw/uc3m/train/00228.jpg,g_ea064e458adbb827,train
data_raw/uc3m/train/00230.jpg,g_e70bd45d60430771,train
data_raw/uc3m/train/00231.jpg,g_5eafa30fe6712c52,validation
data_raw/uc3m/train/00232.jpg,g_136e2f1dfefa8a2d,validation
data_raw/uc3m/train/00233.jpg,g_e697f073b7b1bee1,train
data_raw/uc3m/train/00234.jpg,g_9dcad2e955d837f3,validation
data_raw/uc3m/train/00235.jpg,g_ce4add30776c36f1,validation
data_raw/uc3m/train/00237.jpg,g_dab4144ae59255df,validation
data_raw/uc3m/train/00238.jpg,g_743488ebb320cd9a,validation
data_raw/uc3m/train/00239.jpg,g_03eed08d7ef15e2e,test
data_raw/uc3m/train/00240.jpg,g_5f5ec647ced1577b,test
data_raw/uc3m/train/00241.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00242.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00243.jpg,g_5e48d02036965d5f,test
data_raw/uc3m/train/00244.jpg,g_def25cd6930b53d9,test
data_raw/uc3m/train/00245.jpg,g_8f56fe98d8585d91,train
data_raw/uc3m/train/00246.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00248.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00249.jpg,g_63e6ffebc815ac73,validation
data_raw/uc3m/train/00250.jpg,g_e15a37e33d24ea49,train
data_raw/uc3m/train/00252.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00253.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00254.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00255.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00257.jpg,g_f63e6c473156bdf4,train
data_raw/uc3m/train/00258.jpg,g_f63e6c473156bdf4,train
data_raw/uc3m/train/00259.jpg,g_a36330f1784654ef,train
data_raw/uc3m/train/00260.jpg,g_f8086cf86b742658,train
data_raw/uc3m/train/00261.jpg,g_f8086cf86b742658,train
data_raw/uc3m/train/00262.jpg,g_b9aa2582ead1fb65,train
data_raw/uc3m/train/00264.jpg,g_a3bbc87b15eefb0f,train
data_raw/uc3m/train/00265.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00267.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00269.jpg,g_a23726e7b7b2d4bd,test
data_raw/uc3m/train/00271.jpg,g_03e3b6d36d6bfb45,train
data_raw/uc3m/train/00272.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00273.jpg,g_dbfb1dd186c62510,train
data_raw/uc3m/train/00274.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00275.jpg,g_436e33b4309d2966,train
data_raw/uc3m/train/00276.jpg,g_2b86b94de2b07d01,test
data_raw/uc3m/train/00277.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00278.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00279.jpg,g_2d2ad90e5c5e63aa,train
data_raw/uc3m/train/00280.jpg,g_adf0d592e4b30570,train
data_raw/uc3m/train/00281.jpg,g_83ae8f5ba117fee3,train
data_raw/uc3m/train/00282.jpg,g_6fb45738fe2e0f71,validation
data_raw/uc3m/train/00283.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00284.jpg,g_607c7cc45dd58047,train
data_raw/uc3m/train/00285.jpg,g_75b529c0afab5b13,train
data_raw/uc3m/train/00286.jpg,g_c3d64afc54bf3217,validation
data_raw/uc3m/train/00287.jpg,g_1f0ffa9023182c94,validation
data_raw/uc3m/train/00288.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00289.jpg,g_2d2ad90e5c5e63aa,train
data_raw/uc3m/train/00291.jpg,g_603a109a52692438,train
data_raw/uc3m/train/00292.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00294.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00295.jpg,g_eeaee8bdc2513fe5,validation
data_raw/uc3m/train/00297.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00299.jpg,g_9c81797ebab9019c,test
data_raw/uc3m/train/00301.jpg,g_0d3f0f573cd9faa8,validation
data_raw/uc3m/train/00303.jpg,g_56023bebc42be4fd,validation
data_raw/uc3m/train/00304.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00305.jpg,g_6f0d067a5017aff8,validation
data_raw/uc3m/train/00306.jpg,g_2cfeb0262d493d06,test
data_raw/uc3m/train/00307.jpg,g_1c738f6e86349f6d,train
data_raw/uc3m/train/00309.jpg,g_cdf9526d62277275,validation
data_raw/uc3m/train/00313.jpg,g_83ae8f5ba117fee3,train
data_raw/uc3m/train/00314.jpg,g_e853fc90c1304ba7,test
data_raw/uc3m/train/00315.jpg,g_84ee5380afe8aa0a,validation
data_raw/uc3m/train/00316.jpg,g_ed71f438b0f59440,validation
data_raw/uc3m/train/00317.jpg,g_476286df853e7a2f,validation
data_raw/uc3m/train/00318.jpg,g_3dc7d5715b240cfe,test
data_raw/uc3m/train/00319.jpg,g_adf0d592e4b30570,train
data_raw/uc3m/train/00321.jpg,g_b9311d035a5f1192,validation
data_raw/uc3m/train/00322.jpg,g_ab3fbae322d6aa27,train
data_raw/uc3m/train/00323.jpg,g_11d68bad719deb9d,test
data_raw/uc3m/train/00324.jpg,g_c0353cc21bf73605,train
data_raw/uc3m/train/00325.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00328.jpg,g_f6e8daced5ec39af,train
data_raw/uc3m/train/00329.jpg,g_134d92f1b8870e92,train
data_raw/uc3m/train/00330.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00331.jpg,g_9a506e337eafe502,test
data_raw/uc3m/train/00332.jpg,g_aa7644a90f4f2033,train
data_raw/uc3m/train/00333.jpg,g_4150d5a46c487508,validation
data_raw/uc3m/train/00334.jpg,g_bb4bf7c771b64bdc,train
data_raw/uc3m/train/00335.jpg,g_7c703128733c08c8,validation
data_raw/uc3m/train/00336.jpg,g_f4cfdc3c3900d3c2,train
data_raw/uc3m/train/00338.jpg,g_6cc0909dcbac7b5b,train
data_raw/uc3m/train/00339.jpg,g_7fe9edca480632a1,test
data_raw/uc3m/train/00341.jpg,g_d63153a3c888b893,train
data_raw/uc3m/train/00342.jpg,g_0aee3a0464839552,train
data_raw/uc3m/train/00343.jpg,g_0aee3a0464839552,train
data_raw/uc3m/train/00344.jpg,g_3a8729692c21afec,train
data_raw/uc3m/train/00345.jpg,g_3a8729692c21afec,train
data_raw/uc3m/train/00346.jpg,g_cecb595b71c934d4,train
data_raw/uc3m/train/00347.jpg,g_1bf238af44023fa1,train
