image_a,plate_id_a,image_b,plate_id_b,decision,basis,cross_original_split
data_raw/uc3m/test/00698.jpg,AD-78*2*PT,data_raw/uc3m/train/00713.jpg,AD-78*2*PT,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-*638*SN,data_raw/uc3m/test/00717.jpg,AD-*638*SN,same,assumed_compatible_text,False
data_raw/uc3m/test/00716.jpg,AD-*638*SN,data_raw/uc3m/train/00712.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-*638*SN,data_raw/uc3m/train/00713.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-*638*SN,data_raw/uc3m/train/00714.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-*638*SN,data_raw/uc3m/train/00715.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-*638*SN,data_raw/uc3m/train/00718.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-*638*SN,data_raw/uc3m/train/00719.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-*638*SN,data_raw/uc3m/train/00720.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-838**VG,data_raw/uc3m/train/00753.jpg,AD-83*0BV*,same,assumed_compatible_text,True
data_raw/uc3m/test/00716.jpg,AD-838**VG,data_raw/uc3m/train/01527.jpg,AD-83*8J*G,same,assumed_compatible_text,True
data_raw/uc3m/test/00717.jpg,AD-*638*SN,data_raw/uc3m/train/00712.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00717.jpg,AD-*638*SN,data_raw/uc3m/train/00713.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00717.jpg,AD-*638*SN,data_raw/uc3m/train/00714.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00717.jpg,AD-*638*SN,data_raw/uc3m/train/00715.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00717.jpg,AD-*638*SN,data_raw/uc3m/train/00718.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00717.jpg,AD-*638*SN,data_raw/uc3m/train/00719.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00717.jpg,AD-*638*SN,data_raw/uc3m/train/00720.jpg,AD-*638*SN,same,assumed_compatible_text,True
data_raw/uc3m/test/00722.jpg,AD-70*8*RC,data_raw/uc3m/train/00705.jpg,AD-*038LR*,same,assumed_compatible_text,True
data_raw/uc3m/test/00722.jpg,AD-70*8*RC,data_raw/uc3m/train/01226.jpg,AD-*018C*C,same,assumed_compatible_text,True
data_raw/uc3m/test/00722.jpg,AD-70*8*RC,data_raw/uc3m/train/01905.jpg,AN-70*8*RC,same,assumed_compatible_text,True
data_raw/uc3m/test/00741.jpg,AN-459**VV,data_raw/uc3m/test/00742.jpg,AN-459**VV,same,assumed_compatible_text,False
data_raw/uc3m/test/00741.jpg,AN-459**VV,data_raw/uc3m/train/00737.jpg,AN-459**VV,same,assumed_compatible_text,True
data_raw/uc3m/test/00741.jpg,AN-459**VV,data_raw/uc3m/train/00738.jpg,AN-459**VV,same,assumed_compatible_text,True
data_raw/uc3m/test/00741.jpg,AN-459**VV,data_raw/uc3m/train/00739.jpg,AN-459**VV,same,assumed_compatible_text,True
data_raw/uc3m/test/00741.jpg,AN-459**VV,data_raw/uc3m/train/00740.jpg,AN-459**VV,same,assumed_compatible_text,True
data_raw/uc3m/test/00741.jpg,AN-459**VV,data_raw/uc3m/train/01675.jpg,AD-45*7H*V,same,assumed_compatible_text,True
data_raw/uc3m/test/00742.jpg,AN-459**VV,data_raw/uc3m/train/00737.jpg,AN-459**VV,same,assumed_compatible_text,True
data_raw/uc3m/test/00742.jpg,AN-459**VV,data_raw/uc3m/train/00738.jpg,AN-459**VV,same,assumed_compatible_text,True
data_raw/uc3m/test/00742.jpg,AN-459**VV,data_raw/uc3m/train/00739.jpg,AN-459**VV,same,assumed_compatible_text,True
data_raw/uc3m/test/00742.jpg,AN-459**VV,data_raw/uc3m/train/00740.jpg,AN-459**VV,same,assumed_compatible_text,True
data_raw/uc3m/test/00742.jpg,AN-459**VV,data_raw/uc3m/train/01675.jpg,AD-45*7H*V,same,assumed_compatible_text,True
data_raw/uc3m/test/00751.jpg,AD-77*1D*M,data_raw/uc3m/train/01102.jpg,AD-778*DV*,same,assumed_compatible_text,True
data_raw/uc3m/test/00751.jpg,AD-77*1D*M,data_raw/uc3m/train/01971.jpg,AD-77*1D*M,same,assumed_compatible_text,True
data_raw/uc3m/test/00756.jpg,AD-33*0*FM,data_raw/uc3m/train/00755.jpg,AD-33*0*FM,same,assumed_compatible_text,True
data_raw/uc3m/test/00762.jpg,AD-03*4DP*,data_raw/uc3m/train/00023.jpg,AD-0*54*PX,same,assumed_compatible_text,True
data_raw/uc3m/test/00762.jpg,AD-03*4DP*,data_raw/uc3m/train/00985.jpg,AD-03*4DP*,same,assumed_compatible_text,True
data_raw/uc3m/test/00763.jpg,AD-7*14*SY,data_raw/uc3m/train/00985.jpg,AD-791*HS*,same,assumed_compatible_text,True
data_raw/uc3m/test/00765.jpg,AD-*584*SB,data_raw/uc3m/train/01228.jpg,AD-*584*SB,same,assumed_compatible_text,True
data_raw/uc3m/test/00776.jpg,AD-3*00*VP,data_raw/uc3m/train/00170.jpg,AD-*300LV*,same,assumed_compatible_text,True
data_raw/uc3m/test/00776.jpg,AD-3*00*VP,data_raw/uc3m/train/01852.jpg,AD-35*0L*P,same,assumed_compatible_text,True
data_raw/uc3m/test/00786.jpg,AD-477**BG,data_raw/uc3m/train/00785.jpg,AD-477**BG,same,assumed_compatible_text,True
data_raw/uc3m/test/00806.jpg,AD-58*3J*J,data_raw/uc3m/train/00840.jpg,AD-582*J*J,same,assumed_compatible_text,True
data_raw/uc3m/test/00806.jpg,AD-58*3J*J,data_raw/uc3m/train/01095.jpg,AD-588*JX*,same,assumed_compatible_text,True
data_raw/uc3m/test/00808.jpg,AD-046**TS,data_raw/uc3m/test/01134.jpg,AD-0*61B*S,same,assumed_compatible_text,False
data_raw/uc3m/test/00814.jpg,BD-99*8*PX,data_raw/uc3m/test/01963.jpg,AD-*968D*X,same,assumed_compatible_text,False
data_raw/uc3m/test/00814.jpg,BD-99*8*PX,data_raw/uc3m/train/00815.jpg,BD-99*8*PX,same,assumed_compatible_text,True
data_raw/uc3m/test/00817.jpg,BD-36*7KW*,data_raw/uc3m/test/00831.jpg,AD-360*K*J,same,assumed_compatible_text,False
data_raw/uc3m/test/00817.jpg,BD-36*7KW*,data_raw/uc3m/train/01203.jpg,AD-36*7*WF,same,assumed_compatible_text,True
data_raw/uc3m/test/00834.jpg,AD-14*1FS*,data_raw/uc3m/train/00162.jpg,AD-146*F*M,same,assumed_compatible_text,True
data_raw/uc3m/test/00836.jpg,AD-*665KZ*,data_raw/uc3m/train/00781.jpg,AD-666*K*K,same,assumed_compatible_text,True
data_raw/uc3m/test/00839.jpg,AD-065**ZN,data_raw/uc3m/train/00118.jpg,AD-0*56CZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/00839.jpg,AD-065**ZN,data_raw/uc3m/train/00252.jpg,AD-06*5DZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/00842.jpg,AD-7*83D*V,data_raw/uc3m/train/00073.jpg,AD-72*3*PV,same,assumed_compatible_text,True
data_raw/uc3m/test/00842.jpg,AD-7*83D*V,data_raw/uc3m/train/00592.jpg,AD-748*DB*,same,assumed_compatible_text,True
data_raw/uc3m/test/00842.jpg,AD-7*83D*V,data_raw/uc3m/train/01102.jpg,AD-778*DV*,same,assumed_compatible_text,True
data_raw/uc3m/test/00842.jpg,AD-7*83D*V,data_raw/uc3m/train/01558.jpg,AD-798**WV,same,assumed_compatible_text,True
data_raw/uc3m/test/00842.jpg,AD-7*83D*V,data_raw/uc3m/train/01579.jpg,AD-728**YV,same,assumed_compatible_text,True
data_raw/uc3m/test/00855.jpg,AD-1*36*KZ,data_raw/uc3m/train/00853.jpg,AD-1*36*KZ,same,assumed_compatible_text,True
data_raw/uc3m/test/00855.jpg,AD-1*36*KZ,data_raw/uc3m/train/00854.jpg,AD-1*36*KZ,same,assumed_compatible_text,True
data_raw/uc3m/test/00855.jpg,AD-1*36*KZ,data_raw/uc3m/train/00856.jpg,AD-1*36*KZ,same,assumed_compatible_text,True
data_raw/uc3m/test/00857.jpg,AD-659**HY,data_raw/uc3m/train/00176.jpg,AD-65*3JH*,same,assumed_compatible_text,True
data_raw/uc3m/test/00857.jpg,AD-659**HY,data_raw/uc3m/train/00178.jpg,AD-65*3JH*,same,assumed_compatible_text,True
data_raw/uc3m/test/00863.jpg,AD-97*6*XT,data_raw/uc3m/train/00233.jpg,AD-971*JX*,same,assumed_compatible_text,True
data_raw/uc3m/test/00871.jpg,AD-20*1HY*,data_raw/uc3m/train/01298.jpg,AD-205*H*R,same,assumed_compatible_text,True
data_raw/uc3m/test/00873.jpg,AD-4*48*XT,data_raw/uc3m/train/00874.jpg,AD-4*48*XT,same,assumed_compatible_text,True
data_raw/uc3m/test/00873.jpg,AD-77*0*CN,data_raw/uc3m/train/00872.jpg,AD-77*0*CN,same,assumed_compatible_text,True
data_raw/uc3m/test/00879.jpg,AD-325*KZ*,data_raw/uc3m/train/01715.jpg,AD-*252*ZR,same,assumed_compatible_text,True
data_raw/uc3m/test/00883.jpg,AD-77*5KV*,data_raw/uc3m/train/01904.jpg,AD-*705K*Z,same,assumed_compatible_text,True
data_raw/uc3m/test/00883.jpg,AD-77*5KV*,data_raw/uc3m/train/01914.jpg,AD-77*5*VS,same,assumed_compatible_text,True
data_raw/uc3m/test/00886.jpg,AD-2*52*YN,data_raw/uc3m/train/00893.jpg,AD-2*52*YN,same,assumed_compatible_text,True
data_raw/uc3m/test/00901.jpg,AD-81*1*ZJ,data_raw/uc3m/train/00397.jpg,AN-812*KZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/00901.jpg,AD-81*1*ZJ,data_raw/uc3m/train/00402.jpg,AN-812*KZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/00901.jpg,AD-81*1*ZJ,data_raw/uc3m/train/00406.jpg,AN-812*KZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/00901.jpg,AD-81*1*ZJ,data_raw/uc3m/train/00408.jpg,AN-812*KZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/00901.jpg,AD-81*1*ZJ,data_raw/uc3m/train/01080.jpg,AD-816*KZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/00901.jpg,AD-865**NN,data_raw/uc3m/train/01578.jpg,AD-86*9LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/00908.jpg,AD-46*5*MW,data_raw/uc3m/train/00907.jpg,AD-46*5*MW,same,assumed_compatible_text,True
data_raw/uc3m/test/00910.jpg,AD-961*FY*,data_raw/uc3m/train/01639.jpg,AD-96*7*YR,same,assumed_compatible_text,True
data_raw/uc3m/test/00915.jpg,AD-1*81H*B,data_raw/uc3m/train/00914.jpg,AD-1*81H*B,same,assumed_compatible_text,True
data_raw/uc3m/test/00958.jpg,AD-9*83*BH,data_raw/uc3m/train/01448.jpg,AD-97*3F*H,same,assumed_compatible_text,True
data_raw/uc3m/test/00961.jpg,AN-908*LM*,data_raw/uc3m/train/00793.jpg,AD-90*2*MX,same,assumed_compatible_text,True
data_raw/uc3m/test/00963.jpg,AN-*189J*H,data_raw/uc3m/test/01155.jpg,AD-41*9JV*,same,assumed_compatible_text,False
data_raw/uc3m/test/00963.jpg,AN-*189J*H,data_raw/uc3m/train/01784.jpg,AD-31*9JW*,same,assumed_compatible_text,True
data_raw/uc3m/test/00968.jpg,AN-69*5*XV,data_raw/uc3m/train/00486.jpg,AN-694*L*V,same,assumed_compatible_text,True
data_raw/uc3m/test/00976.jpg,AD-09*6*NJ,data_raw/uc3m/train/00975.jpg,AN-09*6*NJ,same,assumed_compatible_text,True
data_raw/uc3m/test/00976.jpg,AD-5*59G*M,data_raw/uc3m/train/00649.jpg,AD-525*GR*,same,assumed_compatible_text,True
data_raw/uc3m/test/00976.jpg,AD-5*59G*M,data_raw/uc3m/train/00941.jpg,AD-525**SM,same,assumed_compatible_text,True
data_raw/uc3m/test/00978.jpg,AD-19*7*WP,data_raw/uc3m/train/00977.jpg,AD-19*7*WP,same,assumed_compatible_text,True
data_raw/uc3m/test/00978.jpg,AD-19*7*WP,data_raw/uc3m/train/01175.jpg,AD-195*L*P,same,assumed_compatible_text,True
data_raw/uc3m/test/00979.jpg,AD-5*30*FF,data_raw/uc3m/train/01657.jpg,AD-51*0F*F,same,assumed_compatible_text,True
data_raw/uc3m/test/00979.jpg,AD-74*1*SX,data_raw/uc3m/test/01077.jpg,AD-747*GS*,same,assumed_compatible_text,False
data_raw/uc3m/test/00979.jpg,AD-74*1*SX,data_raw/uc3m/train/01074.jpg,AD-747*GS*,same,assumed_compatible_text,True
data_raw/uc3m/test/00979.jpg,AD-74*1*SX,data_raw/uc3m/train/01441.jpg,AD-745*CS*,same,assumed_compatible_text,True
data_raw/uc3m/test/00979.jpg,AD-78*9GB*,data_raw/uc3m/test/01718.jpg,AD-785*G*Z,same,assumed_compatible_text,False
data_raw/uc3m/test/00988.jpg,AD-819**KY,data_raw/uc3m/train/01041.jpg,AD-81*0C*Y,same,assumed_compatible_text,True
data_raw/uc3m/test/00988.jpg,AD-819**KY,data_raw/uc3m/train/01777.jpg,AD-819**KY,same,assumed_compatible_text,True
data_raw/uc3m/test/00988.jpg,AD-83*0*DT,data_raw/uc3m/train/00764.jpg,AD-83*0*DT,same,assumed_compatible_text,True
data_raw/uc3m/test/00991.jpg,AD-710**PD,data_raw/uc3m/train/00518.jpg,AN-*105C*D,same,assumed_compatible_text,True
data_raw/uc3m/test/00994.jpg,AD-11*0CT*,data_raw/uc3m/train/00113.jpg,AD-116*C*J,same,assumed_compatible_text,True
data_raw/uc3m/test/00994.jpg,AD-11*0CT*,data_raw/uc3m/train/00114.jpg,AD-116*C*J,same,assumed_compatible_text,True
data_raw/uc3m/test/01000.jpg,AD-944**XR,data_raw/uc3m/train/00859.jpg,AD-94*9FX*,same,assumed_compatible_text,True
data_raw/uc3m/test/01003.jpg,AD-3*33*HR,data_raw/uc3m/test/01004.jpg,AD-3*33*HR,same,assumed_compatible_text,False
data_raw/uc3m/test/01003.jpg,AD-3*33*HR,data_raw/uc3m/train/01002.jpg,AD-3*33*HR,same,assumed_compatible_text,True
data_raw/uc3m/test/01004.jpg,AD-3*33*HR,data_raw/uc3m/train/01002.jpg,AD-3*33*HR,same,assumed_compatible_text,True
data_raw/uc3m/test/01009.jpg,AD-855*JY*,data_raw/uc3m/test/01910.jpg,AD-8*55JY*,same,assumed_compatible_text,False
data_raw/uc3m/test/01009.jpg,AD-855*JY*,data_raw/uc3m/train/01717.jpg,AN-*555J*N,same,assumed_compatible_text,True
data_raw/uc3m/test/01016.jpg,AD-702**SH,data_raw/uc3m/train/01010.jpg,AD-702**SH,same,assumed_compatible_text,True
data_raw/uc3m/test/01016.jpg,AD-702**SH,data_raw/uc3m/train/01011.jpg,AD-702**SH,same,assumed_compatible_text,True
data_raw/uc3m/test/01026.jpg,AD-37*5C*Y,data_raw/uc3m/test/01150.jpg,AD-374**SY,same,assumed_compatible_text,False
data_raw/uc3m/test/01043.jpg,AD-399*DV*,data_raw/uc3m/train/00272.jpg,AD-39*4D*R,same,assumed_compatible_text,True
data_raw/uc3m/test/01043.jpg,AD-399*DV*,data_raw/uc3m/train/00336.jpg,AD-*999*VX,same,assumed_compatible_text,True
data_raw/uc3m/test/01050.jpg,AD-13*7*HT,data_raw/uc3m/train/01049.jpg,AD-13*7*HT,same,assumed_compatible_text,True
data_raw/uc3m/test/01063.jpg,AD-04*4FF*,data_raw/uc3m/train/00693.jpg,AD-*444F*F,same,assumed_compatible_text,True
data_raw/uc3m/test/01065.jpg,AD-904**TP,data_raw/uc3m/test/01512.jpg,AD-90*6B*P,same,assumed_compatible_text,False
data_raw/uc3m/test/01070.jpg,AD-*066G*N,data_raw/uc3m/train/00846.jpg,AD-006*GY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01070.jpg,AD-*066G*N,data_raw/uc3m/train/01200.jpg,AD-00*6*HN,same,assumed_compatible_text,True
data_raw/uc3m/test/01073.jpg,AD-398**FB,data_raw/uc3m/test/01077.jpg,AD-398**FB,same,assumed_compatible_text,False
data_raw/uc3m/test/01073.jpg,AD-398**FB,data_raw/uc3m/train/01098.jpg,AD-398*B*B,same,assumed_compatible_text,True
data_raw/uc3m/test/01077.jpg,AD-398**FB,data_raw/uc3m/train/01098.jpg,AD-398*B*B,same,assumed_compatible_text,True
data_raw/uc3m/test/01077.jpg,AD-55*3*GM,data_raw/uc3m/train/01587.jpg,AD-*593C*M,same,assumed_compatible_text,True
data_raw/uc3m/test/01077.jpg,AD-747*GS*,data_raw/uc3m/train/01074.jpg,AD-747*GS*,same,assumed_compatible_text,True
data_raw/uc3m/test/01082.jpg,AD-4*04GG*,data_raw/uc3m/train/01698.jpg,AD-44*4*GG,same,assumed_compatible_text,True
data_raw/uc3m/test/01083.jpg,AD-588**PD,data_raw/uc3m/train/00402.jpg,AN-58*0FP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01090.jpg,AD-53*4LR*,data_raw/uc3m/train/01325.jpg,AD-535**RW,same,assumed_compatible_text,True
data_raw/uc3m/test/01093.jpg,AD-374**FX,data_raw/uc3m/train/01092.jpg,AD-374**FX,same,assumed_compatible_text,True
data_raw/uc3m/test/01093.jpg,AD-374**FX,data_raw/uc3m/train/01273.jpg,AD-37*2L*X,same,assumed_compatible_text,True
data_raw/uc3m/test/01094.jpg,AD-9*09*SM,data_raw/uc3m/train/01092.jpg,AD-9*09*SM,same,assumed_compatible_text,True
data_raw/uc3m/test/01117.jpg,AD-1*56*CW,data_raw/uc3m/train/01131.jpg,AD-1*56*CW,same,assumed_compatible_text,True
data_raw/uc3m/test/01121.jpg,BD-39*8J*T,data_raw/uc3m/test/01339.jpg,AD-*988JZ*,same,assumed_compatible_text,False
data_raw/uc3m/test/01121.jpg,BD-39*8J*T,data_raw/uc3m/train/01670.jpg,AD-394**RT,same,assumed_compatible_text,True
data_raw/uc3m/test/01121.jpg,BD-39*8J*T,data_raw/uc3m/train/01909.jpg,AD-398**CT,same,assumed_compatible_text,True
data_raw/uc3m/test/01127.jpg,AD-42*2*TV,data_raw/uc3m/train/00456.jpg,AN-423*CT*,same,assumed_compatible_text,True
data_raw/uc3m/test/01127.jpg,AD-42*2*TV,data_raw/uc3m/train/01114.jpg,AD-42*2*TV,same,assumed_compatible_text,True
data_raw/uc3m/test/01128.jpg,AD-4*09DR*,data_raw/uc3m/test/01517.jpg,AD-49*9*RK,same,assumed_compatible_text,False
data_raw/uc3m/test/01128.jpg,AD-4*09DR*,data_raw/uc3m/train/00641.jpg,AD-40*9D*S,same,assumed_compatible_text,True
data_raw/uc3m/test/01128.jpg,AD-4*09DR*,data_raw/uc3m/train/00642.jpg,AD-40*9D*S,same,assumed_compatible_text,True
data_raw/uc3m/test/01134.jpg,AD-0*61B*S,data_raw/uc3m/train/01067.jpg,AD-056*BW*,same,assumed_compatible_text,True
data_raw/uc3m/test/01134.jpg,AD-0*61B*S,data_raw/uc3m/train/01786.jpg,AD-00*1BN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01138.jpg,AD-73*0*VP,data_raw/uc3m/train/00170.jpg,AD-*300LV*,same,assumed_compatible_text,True
data_raw/uc3m/test/01142.jpg,AD-187**RN,data_raw/uc3m/train/01145.jpg,AD-187**RN,same,assumed_compatible_text,True
data_raw/uc3m/test/01146.jpg,AD-5*10J*K,data_raw/uc3m/train/01143.jpg,AD-5*10J*K,same,assumed_compatible_text,True
data_raw/uc3m/test/01150.jpg,AD-374**SY,data_raw/uc3m/test/01267.jpg,AD-37*1BS*,same,assumed_compatible_text,False
data_raw/uc3m/test/01151.jpg,AD-88*5*VV,data_raw/uc3m/test/01341.jpg,AD-*815JV*,same,assumed_compatible_text,False
data_raw/uc3m/test/01153.jpg,AD-859**CM,data_raw/uc3m/train/01587.jpg,AD-*593C*M,same,assumed_compatible_text,True
data_raw/uc3m/test/01153.jpg,AD-859**CM,data_raw/uc3m/train/01937.jpg,BD-85*4K*M,same,assumed_compatible_text,True
data_raw/uc3m/test/01154.jpg,AD-10*6H*F,data_raw/uc3m/train/01446.jpg,AD-*026HZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/01172.jpg,AD-44*9KY*,data_raw/uc3m/train/00267.jpg,AD-449*KY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01172.jpg,AD-44*9KY*,data_raw/uc3m/train/01169.jpg,AD-44*9KY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01172.jpg,AD-44*9KY*,data_raw/uc3m/train/01171.jpg,AD-44*9KY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01172.jpg,AD-5*00*PZ,data_raw/uc3m/train/00402.jpg,AN-58*0FP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01172.jpg,AD-5*00*PZ,data_raw/uc3m/train/01171.jpg,AD-5*00*PZ,same,assumed_compatible_text,True
data_raw/uc3m/test/01191.jpg,AD-*322K*Y,data_raw/uc3m/train/00365.jpg,AD-532**YY,same,assumed_compatible_text,True
data_raw/uc3m/test/01191.jpg,AD-*322K*Y,data_raw/uc3m/train/01190.jpg,AD-*322K*Y,same,assumed_compatible_text,True
data_raw/uc3m/test/01191.jpg,AD-*322K*Y,data_raw/uc3m/train/01723.jpg,AD-3*22KS*,same,assumed_compatible_text,True
data_raw/uc3m/test/01191.jpg,AD-16*5J*B,data_raw/uc3m/test/01843.jpg,AD-1*35JX*,same,assumed_compatible_text,False
data_raw/uc3m/test/01191.jpg,AD-16*5J*B,data_raw/uc3m/train/01190.jpg,AD-16*5J*B,same,assumed_compatible_text,True
data_raw/uc3m/test/01191.jpg,AD-16*5J*B,data_raw/uc3m/train/01733.jpg,AD-1*25JY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01209.jpg,AD-2*01*HV,data_raw/uc3m/train/01354.jpg,AD-220*L*V,same,assumed_compatible_text,True
data_raw/uc3m/test/01214.jpg,AD-229*LR*,data_raw/uc3m/train/01246.jpg,AD-22*5L*S,same,assumed_compatible_text,True
data_raw/uc3m/test/01214.jpg,AD-229*LR*,data_raw/uc3m/train/01603.jpg,AD-22*2*RW,same,assumed_compatible_text,True
data_raw/uc3m/test/01237.jpg,AD-78*6KS*,data_raw/uc3m/train/00176.jpg,AD-*876K*X,same,assumed_compatible_text,True
data_raw/uc3m/test/01237.jpg,AD-78*6KS*,data_raw/uc3m/train/00607.jpg,AD-*876K*X,same,assumed_compatible_text,True
data_raw/uc3m/test/01237.jpg,AD-78*6KS*,data_raw/uc3m/train/01238.jpg,AD-78*6KS*,same,assumed_compatible_text,True
data_raw/uc3m/test/01260.jpg,AD-8*58*TH,data_raw/uc3m/train/01061.jpg,AD-*458J*H,same,assumed_compatible_text,True
data_raw/uc3m/test/01271.jpg,AD-235*JZ*,data_raw/uc3m/train/00483.jpg,AN-23*2*ZS,same,assumed_compatible_text,True
data_raw/uc3m/test/01276.jpg,AD-2*25BS*,data_raw/uc3m/train/01536.jpg,AD-252**SV,same,assumed_compatible_text,True
data_raw/uc3m/test/01276.jpg,AD-2*25BS*,data_raw/uc3m/train/01572.jpg,AD-27*5*SY,same,assumed_compatible_text,True
data_raw/uc3m/test/01276.jpg,AD-2*25BS*,data_raw/uc3m/train/01673.jpg,AD-*025B*M,same,assumed_compatible_text,True
data_raw/uc3m/test/01276.jpg,AD-2*25BS*,data_raw/uc3m/train/01810.jpg,AD-292**SS,same,assumed_compatible_text,True
data_raw/uc3m/test/01307.jpg,AD-17*9KS*,data_raw/uc3m/train/00195.jpg,AD-173**SM,same,assumed_compatible_text,True
data_raw/uc3m/test/01319.jpg,AD-74*9*DT,data_raw/uc3m/train/00791.jpg,AD-740*C*T,same,assumed_compatible_text,True
data_raw/uc3m/test/01319.jpg,AD-74*9*DT,data_raw/uc3m/train/01676.jpg,AD-74*9*DT,same,assumed_compatible_text,True
data_raw/uc3m/test/01322.jpg,AD-27*2*CS,data_raw/uc3m/train/01320.jpg,AD-27*2*CS,same,assumed_compatible_text,True
data_raw/uc3m/test/01341.jpg,AD-*815JV*,data_raw/uc3m/train/01129.jpg,AD-8*15*VY,same,assumed_compatible_text,True
data_raw/uc3m/test/01379.jpg,AD-264**DT,data_raw/uc3m/train/01378.jpg,AD-264**DT,same,assumed_compatible_text,True
data_raw/uc3m/test/01379.jpg,AD-264**DT,data_raw/uc3m/train/01380.jpg,AD-264**DT,same,assumed_compatible_text,True
data_raw/uc3m/test/01379.jpg,AD-264**DT,data_raw/uc3m/train/01381.jpg,AD-264**DT,same,assumed_compatible_text,True
data_raw/uc3m/test/01404.jpg,AD-59*8GC*,data_raw/uc3m/train/01006.jpg,AD-594**CK,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/test/01500.jpg,AD-118*LN*,same,assumed_compatible_text,False
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/00634.jpg,AD-111**CX,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/00860.jpg,AD-115*LP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/01415.jpg,AD-11*6L*X,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/01416.jpg,AD-115**XX,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/01497.jpg,AD-118*LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/01498.jpg,AD-118*LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/01499.jpg,AD-118*LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/01501.jpg,AD-118*LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01414.jpg,AD-11*6L*X,data_raw/uc3m/train/01811.jpg,AD-1*76*MX,same,assumed_compatible_text,True
data_raw/uc3m/test/01417.jpg,AD-119**HD,data_raw/uc3m/train/01828.jpg,AD-11*3JH*,same,assumed_compatible_text,True
data_raw/uc3m/test/01425.jpg,AD-237*KS*,data_raw/uc3m/train/00770.jpg,AD-2*78*SV,same,assumed_compatible_text,True
data_raw/uc3m/test/01437.jpg,AD-*135*ZP,data_raw/uc3m/train/01689.jpg,AD-3*35JZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/01439.jpg,AD-29*7*GK,data_raw/uc3m/train/01440.jpg,AD-29*7*GK,same,assumed_compatible_text,True
data_raw/uc3m/test/01457.jpg,AD-07*2*FN,data_raw/uc3m/test/01508.jpg,AD-07*2*FN,same,assumed_compatible_text,False
data_raw/uc3m/test/01460.jpg,AD-130*L*R,data_raw/uc3m/train/00170.jpg,AD-*300LV*,same,assumed_compatible_text,True
data_raw/uc3m/test/01460.jpg,AD-130*L*R,data_raw/uc3m/train/01697.jpg,AD-1*06*GR,same,assumed_compatible_text,True
data_raw/uc3m/test/01461.jpg,AD-*881L*Y,data_raw/uc3m/train/00013.jpg,BN-68*1LT*,same,assumed_compatible_text,True
